30	6400	5000	1275	15	
104	34045	33817	34234	34469	34332	34163	34423	34550	34129	34619	34936	34822	34889	31876	31896	
105	34071	33854	34227	34501	34364	34184	34443	34570	34182	34647	34961	34868	34935	31923	31949	
106	34076	33882	34231	34526	34365	34175	34448	34587	34201	34682	34982	34878	34920	31949	31963	
107	34098	33904	34241	34529	34400	34179	34458	34617	34220	34668	34981	34933	34969	31985	31995	
108	34107	33920	34252	34548	34397	34189	34473	34628	34258	34719	35030	34914	34959	31987	31978	
109	34123	33943	34230	34562	34414	34211	34477	34659	34254	34704	35027	35019	35049	32067	32080	
110	34142	33963	34182	34587	34447	34220	34486	34658	34293	34715	35047	34940	34996	32037	32022	
111	34143	33972	34164	34576	34456	34223	34497	34681	34306	34713	35029	34993	35031	32048	32047	
112	34156	33989	34162	34596	34477	34229	34495	34702	34315	34738	35060	34946	34996	32019	32034	
113	34172	34002	34144	34630	34478	34252	34506	34726	34337	34754	35052	34938	34999	32028	32024	
114	34108	33949	34066	34550	34437	34169	34412	34655	34287	34670	35005	34902	34943	31967	31995	
115	34152	33996	34098	34603	34469	34220	34449	34717	34330	34723	35006	34999	35059	32074	32067	
116	34182	34020	34106	34637	34500	34220	34451	34743	34362	34720	35022	35066	35079	32123	32120	
117	34203	34029	34103	34634	34522	34237	34443	34752	34389	34723	35066	35011	35054	32084	32086	
118	34194	34057	34068	34636	34537	34240	34428	34766	34394	34729	35077	34968	35012	32053	32043	
119	34129	33772	34412	34520	34385	34678	34552	34606	34293	35148	35085	34895	34954	31954	31976	
120	34129	33784	34464	34489	34374	34629	34576	34609	34298	35134	35006	34881	34929	31952	31964	
121	34129	33830	34412	34484	34388	34590	34552	34618	34311	35126	34967	34900	34943	31964	31987	
122	34121	33855	34367	34521	34392	34553	34544	34612	34328	35103	35012	34850	34866	31895	31909	
123	34127	33875	34365	34507	34383	34522	34528	34616	34317	35077	35013	34912	34950	32001	31988	
124	34119	33898	34348	34495	34402	34496	34518	34601	34319	35059	34985	34850	34908	31937	31946	
125	34111	33898	34339	34486	34382	34469	34517	34603	34305	35051	34948	34916	34962	31987	32013	
126	34112	33912	34332	34454	34377	34441	34497	34588	34333	35027	34964	34835	34891	31938	31923	
127	34100	33914	34326	34477	34366	34434	34485	34576	34308	35005	34953	34855	34914	31938	31950	
128	34101	33926	34323	34483	34360	34416	34488	34569	34314	34994	34967	34877	34920	31949	31937	
129	34092	33927	34303	34468	34363	34379	34490	34573	34297	34977	34936	34871	34913	31947	31938	
130	34080	33920	34302	34456	34359	34374	34471	34565	34284	34962	34924	34902	34936	31979	31984	
131	34068	33920	34298	34434	34346	34346	34466	34568	34304	34944	34900	34835	34875	31895	31913	
132	34056	33920	34286	34446	34343	34335	34460	34567	34284	34942	34914	34805	34852	31890	31892	
133	34046	33920	34261	34411	34327	34314	34442	34551	34291	34909	34905	34804	34877	31885	31878	
134	34042	33913	34250	34405	34314	34312	34448	34551	34272	34914	34909	34865	34913	31953	31901	
135	34036	33902	34254	34412	34289	34293	34446	34534	34269	34896	34902	34770	34825	31845	31857	
136	34022	33911	34258	34423	34300	34277	34437	34549	34254	34883	34885	34794	34879	31888	31901	
137	34030	33912	34241	34418	34322	34280	34439	34536	34278	34886	34891	34756	34858	31830	31824	
138	34029	33927	34260	34415	34292	34265	34449	34557	34281	34862	34894	34841	34896	31913	31913	
139	34039	33942	34260	34420	34309	34262	34442	34562	34278	34876	34919	34800	34858	31895	31914	
140	34040	33934	34265	34428	34330	34264	34459	34569	34295	34871	34901	34824	34872	31890	31898	
141	34054	33965	34296	34446	34336	34263	34466	34595	34312	34881	34910	34852	34902	31928	31940	
142	34064	33964	34291	34452	34345	34285	34488	34591	34332	34870	34925	34875	34949	31961	31972	
143	34087	33984	34302	34494	34374	34262	34503	34594	34335	34891	34944	34825	34894	31914	31920	
144	34098	34003	34314	34505	34404	34284	34506	34620	34344	34889	34968	34874	34930	31951	31963	
145	34114	34021	34327	34508	34418	34280	34501	34633	34349	34886	34976	34823	34851	31910	31924	
146	34125	34022	34335	34521	34406	34295	34534	34649	34369	34892	34983	34901	34946	31982	31992	
